State,District,Irrigation_Type,Water_Availability,Groundwater_Level
Uttar Pradesh,Varanasi,Canal Flood,Medium,66.5
Uttar Pradesh,Varanasi,Rainfed Only,Low,38.4
Uttar Pradesh,Varanasi,Sprinkler,Low,46.3
Uttar Pradesh,Varanasi,Rainfed Only,Low,71.2
Uttar Pradesh,Varanasi,Drip,Low,75.5
Uttar Pradesh,Varanasi,Drip,Medium,47.8
Uttar Pradesh,Varanasi,Canal Flood,High,67.1
Uttar Pradesh,Varanasi,Sprinkler,Medium,53.0
Uttar Pradesh,Varanasi,Canal Flood,Medium,105.3
Uttar Pradesh,Varanasi,Rainfed Only,Medium,85.8
Uttar Pradesh,Varanasi,Rainfed Only,High,112.1
Uttar Pradesh,Varanasi,Sprinkler,Medium,37.8
Uttar Pradesh,Varanasi,Canal Flood,Low,113.9
Uttar Pradesh,Varanasi,Sprinkler,High,61.2
Uttar Pradesh,Varanasi,Sprinkler,High,138.5
Uttar Pradesh,Varanasi,Sprinkler,High,58.7
Uttar Pradesh,Varanasi,Rainfed Only,High,77.9
Uttar Pradesh,Varanasi,Canal Flood,High,63.2
Uttar Pradesh,Varanasi,Sprinkler,High,80.9
Uttar Pradesh,Varanasi,Canal Flood,Low,70.7
Uttar Pradesh,Varanasi,Canal Flood,Medium,98.2
Uttar Pradesh,Varanasi,Canal Flood,High,134.5
Uttar Pradesh,Varanasi,Drip,Medium,30.0
Uttar Pradesh,Varanasi,Sprinkler,Medium,82.3
Uttar Pradesh,Varanasi,Rainfed Only,High,121.2
Uttar Pradesh,Varanasi,Rainfed Only,High,109.5
Uttar Pradesh,Varanasi,Sprinkler,Medium,73.5
Uttar Pradesh,Varanasi,Canal Flood,High,77.3
Uttar Pradesh,Varanasi,Drip,Low,86.4
Uttar Pradesh,Varanasi,Rainfed Only,High,89.2
Uttar Pradesh,Varanasi,Sprinkler,High,113.3
Uttar Pradesh,Varanasi,Drip,High,92.4
Uttar Pradesh,Varanasi,Drip,High,120.8
Uttar Pradesh,Varanasi,Sprinkler,High,43.3
Uttar Pradesh,Varanasi,Rainfed Only,Low,90.3
Uttar Pradesh,Varanasi,Sprinkler,Medium,36.3
Uttar Pradesh,Varanasi,Sprinkler,Low,104.4
Uttar Pradesh,Varanasi,Canal Flood,High,121.6
Uttar Pradesh,Varanasi,Drip,Medium,90.5
Uttar Pradesh,Varanasi,Canal Flood,Medium,129.2
Uttar Pradesh,Varanasi,Canal Flood,Low,86.2
Uttar Pradesh,Varanasi,Drip,Low,55.6
Uttar Pradesh,Varanasi,Sprinkler,Low,55.3
Uttar Pradesh,Varanasi,Canal Flood,Low,72.0
Uttar Pradesh,Varanasi,Rainfed Only,Medium,107.2
Uttar Pradesh,Varanasi,Drip,Medium,82.7
Uttar Pradesh,Varanasi,Canal Flood,Low,75.7
Uttar Pradesh,Varanasi,Sprinkler,Low,59.8
Uttar Pradesh,Varanasi,Drip,Low,8.4
Uttar Pradesh,Varanasi,Drip,Low,93.4
Uttar Pradesh,Varanasi,Rainfed Only,Medium,90.5
Uttar Pradesh,Varanasi,Drip,High,107.6
Uttar Pradesh,Varanasi,Sprinkler,Medium,35.7
Uttar Pradesh,Varanasi,Drip,Low,130.7
Uttar Pradesh,Varanasi,Canal Flood,Medium,166.6
Uttar Pradesh,Varanasi,Rainfed Only,Medium,44.5
Uttar Pradesh,Varanasi,Sprinkler,High,117.7
Uttar Pradesh,Varanasi,Sprinkler,Low,45.3
Uttar Pradesh,Varanasi,Drip,Medium,125.7
Uttar Pradesh,Varanasi,Canal Flood,Medium,83.2
Uttar Pradesh,Varanasi,Rainfed Only,High,97.0
Uttar Pradesh,Varanasi,Canal Flood,Low,47.7
Uttar Pradesh,Varanasi,Rainfed Only,Low,60.9
Uttar Pradesh,Varanasi,Canal Flood,Medium,50.5
Uttar Pradesh,Varanasi,Rainfed Only,Low,79.8
Uttar Pradesh,Varanasi,Canal Flood,High,27.1
Uttar Pradesh,Varanasi,Drip,Medium,61.3
Uttar Pradesh,Varanasi,Sprinkler,Medium,97.0
Uttar Pradesh,Varanasi,Canal Flood,Medium,117.5
Uttar Pradesh,Varanasi,Sprinkler,Medium,68.9
Uttar Pradesh,Varanasi,Rainfed Only,High,72.6
Uttar Pradesh,Varanasi,Canal Flood,High,59.6
Uttar Pradesh,Varanasi,Drip,Low,99.3
Uttar Pradesh,Varanasi,Sprinkler,Low,56.5
Uttar Pradesh,Varanasi,Drip,Medium,108.5
Uttar Pradesh,Varanasi,Sprinkler,High,109.2
Uttar Pradesh,Varanasi,Drip,Low,67.9
Uttar Pradesh,Varanasi,Rainfed Only,High,120.4
Uttar Pradesh,Varanasi,Rainfed Only,High,112.9
Uttar Pradesh,Varanasi,Drip,Low,92.0
Uttar Pradesh,Varanasi,Drip,Medium,40.2
Uttar Pradesh,Varanasi,Sprinkler,High,130.1
Uttar Pradesh,Varanasi,Canal Flood,Medium,79.7
Uttar Pradesh,Varanasi,Rainfed Only,High,48.3
Uttar Pradesh,Varanasi,Drip,Medium,79.4
Uttar Pradesh,Varanasi,Drip,High,93.3
Uttar Pradesh,Varanasi,Canal Flood,High,125.1
Uttar Pradesh,Varanasi,Drip,Medium,71.2
Uttar Pradesh,Varanasi,Sprinkler,Low,136.0
Uttar Pradesh,Varanasi,Canal Flood,Low,71.2
Uttar Pradesh,Varanasi,Sprinkler,High,62.6
Uttar Pradesh,Varanasi,Drip,Low,85.5
Uttar Pradesh,Varanasi,Sprinkler,High,94.3
Uttar Pradesh,Varanasi,Rainfed Only,Low,138.1
Uttar Pradesh,Varanasi,Rainfed Only,Medium,127.4
Uttar Pradesh,Varanasi,Drip,Medium,52.2
Uttar Pradesh,Varanasi,Rainfed Only,Medium,71.9
Uttar Pradesh,Varanasi,Drip,Medium,107.8
Uttar Pradesh,Varanasi,Rainfed Only,High,105.9
Uttar Pradesh,Varanasi,Rainfed Only,High,177.4
Uttar Pradesh,Varanasi,Rainfed Only,Medium,74.9
Uttar Pradesh,Varanasi,Canal Flood,Low,80.6
Uttar Pradesh,Varanasi,Drip,Low,93.7
Uttar Pradesh,Varanasi,Sprinkler,High,65.4
Uttar Pradesh,Varanasi,Canal Flood,Medium,87.3
Uttar Pradesh,Varanasi,Sprinkler,Low,90.3
Uttar Pradesh,Varanasi,Drip,Low,92.9
Uttar Pradesh,Varanasi,Canal Flood,Medium,86.9
Uttar Pradesh,Varanasi,Canal Flood,Low,65.7
Uttar Pradesh,Varanasi,Canal Flood,Medium,131.8
Uttar Pradesh,Varanasi,Drip,Medium,128.3
Uttar Pradesh,Varanasi,Drip,Low,38.0
Uttar Pradesh,Varanasi,Canal Flood,High,109.2
Uttar Pradesh,Varanasi,Sprinkler,Medium,71.7
Uttar Pradesh,Varanasi,Rainfed Only,Medium,125.6
Uttar Pradesh,Varanasi,Drip,Medium,84.8
Uttar Pradesh,Varanasi,Drip,Medium,96.6
Uttar Pradesh,Varanasi,Canal Flood,Medium,125.0
Uttar Pradesh,Varanasi,Sprinkler,High,85.2
Uttar Pradesh,Varanasi,Canal Flood,Medium,109.5
Uttar Pradesh,Varanasi,Canal Flood,High,69.2
Uttar Pradesh,Varanasi,Rainfed Only,Medium,89.3
Uttar Pradesh,Varanasi,Drip,Medium,76.9
Uttar Pradesh,Varanasi,Drip,Low,118.0
Uttar Pradesh,Varanasi,Drip,High,76.8
Uttar Pradesh,Varanasi,Canal Flood,Low,42.2
Uttar Pradesh,Varanasi,Drip,Low,107.4
Uttar Pradesh,Varanasi,Drip,High,93.3
Uttar Pradesh,Varanasi,Drip,High,57.4
Uttar Pradesh,Varanasi,Rainfed Only,Low,119.0
Uttar Pradesh,Varanasi,Sprinkler,Medium,98.7
Uttar Pradesh,Varanasi,Drip,Low,58.5
Uttar Pradesh,Varanasi,Rainfed Only,Low,124.3
Uttar Pradesh,Varanasi,Canal Flood,Medium,92.9
Uttar Pradesh,Varanasi,Sprinkler,Low,90.3
Uttar Pradesh,Varanasi,Sprinkler,Medium,80.4
Uttar Pradesh,Varanasi,Canal Flood,Low,64.1
Uttar Pradesh,Varanasi,Drip,High,83.7
Uttar Pradesh,Varanasi,Drip,Medium,44.0
Uttar Pradesh,Varanasi,Canal Flood,High,96.6
Uttar Pradesh,Varanasi,Drip,Low,130.5
Uttar Pradesh,Varanasi,Drip,High,82.0
Uttar Pradesh,Varanasi,Sprinkler,Medium,81.8
Uttar Pradesh,Varanasi,Drip,High,63.9
Uttar Pradesh,Varanasi,Canal Flood,High,96.7
Uttar Pradesh,Varanasi,Canal Flood,Low,56.9
Uttar Pradesh,Varanasi,Drip,High,152.6
Uttar Pradesh,Varanasi,Canal Flood,Medium,74.3
Uttar Pradesh,Varanasi,Rainfed Only,Low,57.5
Uttar Pradesh,Varanasi,Rainfed Only,Medium,44.8
Uttar Pradesh,Varanasi,Sprinkler,Medium,59.4
Uttar Pradesh,Varanasi,Canal Flood,High,108.2
Uttar Pradesh,Varanasi,Sprinkler,High,77.2
Uttar Pradesh,Varanasi,Sprinkler,Low,121.1
Uttar Pradesh,Varanasi,Sprinkler,Low,74.7
Uttar Pradesh,Varanasi,Canal Flood,Medium,90.0
Uttar Pradesh,Varanasi,Sprinkler,Low,64.8
Uttar Pradesh,Varanasi,Canal Flood,High,14.4
Uttar Pradesh,Varanasi,Rainfed Only,Low,92.8
Uttar Pradesh,Bareilly,Rainfed Only,High,72.1
Uttar Pradesh,Bareilly,Canal Flood,Low,131.5
Uttar Pradesh,Bareilly,Canal Flood,High,50.6
Uttar Pradesh,Bareilly,Canal Flood,Medium,115.9
Uttar Pradesh,Bareilly,Canal Flood,High,170.5
Uttar Pradesh,Bareilly,Rainfed Only,Low,97.5
Uttar Pradesh,Bareilly,Drip,Low,125.2
Uttar Pradesh,Bareilly,Rainfed Only,High,88.6
Uttar Pradesh,Bareilly,Drip,Low,75.8
Uttar Pradesh,Bareilly,Rainfed Only,High,51.4
Uttar Pradesh,Bareilly,Drip,High,98.9
Uttar Pradesh,Bareilly,Rainfed Only,Low,59.5
Uttar Pradesh,Bareilly,Canal Flood,Medium,177.8
Uttar Pradesh,Bareilly,Rainfed Only,Low,123.0
Uttar Pradesh,Bareilly,Drip,Medium,45.7
Uttar Pradesh,Bareilly,Drip,High,116.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,20.2
Uttar Pradesh,Bareilly,Drip,Low,113.6
Uttar Pradesh,Bareilly,Canal Flood,High,95.4
Uttar Pradesh,Bareilly,Canal Flood,Low,81.8
Uttar Pradesh,Bareilly,Rainfed Only,Low,17.9
Uttar Pradesh,Bareilly,Sprinkler,Medium,34.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,120.7
Uttar Pradesh,Bareilly,Rainfed Only,High,112.1
Uttar Pradesh,Bareilly,Sprinkler,Medium,137.6
Uttar Pradesh,Bareilly,Rainfed Only,High,70.1
Uttar Pradesh,Bareilly,Sprinkler,Medium,60.0
Uttar Pradesh,Bareilly,Canal Flood,Medium,46.6
Uttar Pradesh,Bareilly,Rainfed Only,Medium,65.8
Uttar Pradesh,Bareilly,Drip,High,78.9
Uttar Pradesh,Bareilly,Drip,Low,88.0
Uttar Pradesh,Bareilly,Sprinkler,Medium,75.6
Uttar Pradesh,Bareilly,Sprinkler,High,73.4
Uttar Pradesh,Bareilly,Canal Flood,Medium,118.5
Uttar Pradesh,Bareilly,Canal Flood,High,130.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,80.9
Uttar Pradesh,Bareilly,Sprinkler,Low,54.6
Uttar Pradesh,Bareilly,Sprinkler,Low,138.9
Uttar Pradesh,Bareilly,Canal Flood,Low,131.5
Uttar Pradesh,Bareilly,Drip,High,50.6
Uttar Pradesh,Bareilly,Sprinkler,Low,98.6
Uttar Pradesh,Bareilly,Drip,High,129.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,106.2
Uttar Pradesh,Bareilly,Canal Flood,High,96.0
Uttar Pradesh,Bareilly,Drip,Low,63.3
Uttar Pradesh,Bareilly,Drip,High,89.5
Uttar Pradesh,Bareilly,Sprinkler,High,81.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,132.8
Uttar Pradesh,Bareilly,Rainfed Only,Medium,105.0
Uttar Pradesh,Bareilly,Sprinkler,High,41.0
Uttar Pradesh,Bareilly,Sprinkler,Low,96.2
Uttar Pradesh,Bareilly,Canal Flood,Low,104.2
Uttar Pradesh,Bareilly,Canal Flood,Medium,52.5
Uttar Pradesh,Bareilly,Sprinkler,Low,103.0
Uttar Pradesh,Bareilly,Canal Flood,Low,90.9
Uttar Pradesh,Bareilly,Rainfed Only,Low,62.0
Uttar Pradesh,Bareilly,Drip,High,58.8
Uttar Pradesh,Bareilly,Sprinkler,Low,115.9
Uttar Pradesh,Bareilly,Sprinkler,Medium,96.8
Uttar Pradesh,Bareilly,Sprinkler,Low,37.4
Uttar Pradesh,Bareilly,Drip,Low,76.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,117.3
Uttar Pradesh,Bareilly,Rainfed Only,Low,81.4
Uttar Pradesh,Bareilly,Drip,Medium,39.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,96.8
Uttar Pradesh,Bareilly,Sprinkler,Medium,94.5
Uttar Pradesh,Bareilly,Drip,Low,90.1
Uttar Pradesh,Bareilly,Canal Flood,Medium,67.3
Uttar Pradesh,Bareilly,Canal Flood,Low,96.2
Uttar Pradesh,Bareilly,Sprinkler,Low,80.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,110.4
Uttar Pradesh,Bareilly,Canal Flood,High,44.8
Uttar Pradesh,Bareilly,Sprinkler,Medium,75.1
Uttar Pradesh,Bareilly,Canal Flood,Medium,38.1
Uttar Pradesh,Bareilly,Canal Flood,Low,89.5
Uttar Pradesh,Bareilly,Drip,Medium,110.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,15.5
Uttar Pradesh,Bareilly,Drip,Low,74.3
Uttar Pradesh,Bareilly,Sprinkler,Low,38.1
Uttar Pradesh,Bareilly,Rainfed Only,Low,72.9
Uttar Pradesh,Bareilly,Drip,High,93.8
Uttar Pradesh,Bareilly,Rainfed Only,High,81.1
Uttar Pradesh,Bareilly,Rainfed Only,High,50.6
Uttar Pradesh,Bareilly,Rainfed Only,Low,61.3
Uttar Pradesh,Bareilly,Canal Flood,High,114.1
Uttar Pradesh,Bareilly,Drip,Low,136.1
Uttar Pradesh,Bareilly,Drip,High,61.7
Uttar Pradesh,Bareilly,Drip,Low,48.1
Uttar Pradesh,Bareilly,Sprinkler,Medium,110.2
Uttar Pradesh,Bareilly,Sprinkler,High,91.8
Uttar Pradesh,Bareilly,Canal Flood,Low,70.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,106.0
Uttar Pradesh,Bareilly,Rainfed Only,Medium,54.7
Uttar Pradesh,Bareilly,Drip,High,108.6
Uttar Pradesh,Bareilly,Drip,Medium,79.4
Uttar Pradesh,Bareilly,Canal Flood,Medium,51.8
Uttar Pradesh,Bareilly,Canal Flood,Medium,53.6
Uttar Pradesh,Bareilly,Rainfed Only,Low,38.2
Uttar Pradesh,Bareilly,Canal Flood,Low,82.4
Uttar Pradesh,Bareilly,Drip,High,118.8
Uttar Pradesh,Bareilly,Canal Flood,High,72.9
Uttar Pradesh,Bareilly,Canal Flood,Low,107.6
Uttar Pradesh,Bareilly,Rainfed Only,Low,98.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,85.7
Uttar Pradesh,Bareilly,Sprinkler,Low,140.6
Uttar Pradesh,Bareilly,Rainfed Only,Low,105.9
Uttar Pradesh,Bareilly,Drip,Medium,105.0
Uttar Pradesh,Bareilly,Canal Flood,Medium,99.5
Uttar Pradesh,Bareilly,Canal Flood,Low,112.3
Uttar Pradesh,Bareilly,Sprinkler,High,65.0
Uttar Pradesh,Bareilly,Canal Flood,Medium,98.4
Uttar Pradesh,Bareilly,Canal Flood,Medium,130.2
Uttar Pradesh,Bareilly,Rainfed Only,High,100.3
Uttar Pradesh,Bareilly,Canal Flood,Low,61.7
Uttar Pradesh,Bareilly,Sprinkler,Low,56.1
Uttar Pradesh,Bareilly,Sprinkler,Medium,95.6
Uttar Pradesh,Bareilly,Canal Flood,High,112.6
Uttar Pradesh,Bareilly,Canal Flood,Low,37.2
Uttar Pradesh,Bareilly,Canal Flood,Medium,106.8
Uttar Pradesh,Bareilly,Canal Flood,Low,138.7
Uttar Pradesh,Bareilly,Drip,Low,96.8
Uttar Pradesh,Bareilly,Canal Flood,Low,145.4
Uttar Pradesh,Bareilly,Rainfed Only,High,107.1
Uttar Pradesh,Bareilly,Rainfed Only,Medium,76.7
Uttar Pradesh,Bareilly,Drip,Low,61.4
Uttar Pradesh,Bareilly,Rainfed Only,High,81.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,107.7
Uttar Pradesh,Bareilly,Canal Flood,Medium,45.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,65.9
Uttar Pradesh,Bareilly,Rainfed Only,Low,80.0
Uttar Pradesh,Bareilly,Rainfed Only,Low,73.0
Uttar Pradesh,Bareilly,Drip,Medium,60.5
Uttar Pradesh,Bareilly,Drip,Medium,117.1
Uttar Pradesh,Bareilly,Rainfed Only,Low,66.9
Uttar Pradesh,Bareilly,Sprinkler,High,78.2
Uttar Pradesh,Bareilly,Sprinkler,Medium,128.5
Uttar Pradesh,Bareilly,Sprinkler,Low,121.3
Uttar Pradesh,Bareilly,Canal Flood,Low,121.3
Uttar Pradesh,Bareilly,Rainfed Only,Medium,95.6
Uttar Pradesh,Bareilly,Canal Flood,Medium,104.5
Uttar Pradesh,Bareilly,Rainfed Only,Medium,85.4
Uttar Pradesh,Bareilly,Rainfed Only,High,116.0
Uttar Pradesh,Bareilly,Sprinkler,Low,114.1
Uttar Pradesh,Bareilly,Canal Flood,Low,67.9
Uttar Pradesh,Bareilly,Drip,Low,66.8
Uttar Pradesh,Bareilly,Sprinkler,Medium,110.6
Uttar Pradesh,Bareilly,Rainfed Only,Low,56.5
Uttar Pradesh,Bareilly,Canal Flood,High,78.2
Uttar Pradesh,Bareilly,Sprinkler,Medium,75.0
Uttar Pradesh,Bareilly,Canal Flood,Medium,89.3
Uttar Pradesh,Bareilly,Rainfed Only,Medium,80.8
Uttar Pradesh,Bareilly,Rainfed Only,Medium,64.2
Uttar Pradesh,Bareilly,Rainfed Only,Medium,150.2
Uttar Pradesh,Bareilly,Sprinkler,High,76.5
Uttar Pradesh,Bareilly,Rainfed Only,Low,111.1
Uttar Pradesh,Bareilly,Rainfed Only,Medium,80.3
Uttar Pradesh,Bareilly,Rainfed Only,Medium,116.4
Uttar Pradesh,Bareilly,Canal Flood,Low,100.7
Uttar Pradesh,Bareilly,Sprinkler,High,80.9
Uttar Pradesh,Bareilly,Drip,Medium,101.1
Uttar Pradesh,Bareilly,Rainfed Only,Medium,55.5
Uttar Pradesh,Bareilly,Rainfed Only,High,112.4
Uttar Pradesh,Bareilly,Sprinkler,Medium,83.0
Uttar Pradesh,Bareilly,Rainfed Only,Medium,97.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,54.5
Uttar Pradesh,Bareilly,Drip,Medium,116.1
Uttar Pradesh,Bareilly,Canal Flood,Medium,84.1
Uttar Pradesh,Bareilly,Canal Flood,Low,70.4
Uttar Pradesh,Bareilly,Canal Flood,Medium,104.0
Uttar Pradesh,Bareilly,Drip,High,79.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,65.5
Uttar Pradesh,Bareilly,Canal Flood,Medium,60.2
Uttar Pradesh,Bareilly,Sprinkler,Low,76.0
Uttar Pradesh,Bareilly,Rainfed Only,High,76.5
Uttar Pradesh,Bareilly,Canal Flood,High,51.2
Uttar Pradesh,Bareilly,Canal Flood,Low,109.2
Uttar Pradesh,Bareilly,Drip,Low,79.8
Uttar Pradesh,Bareilly,Drip,Medium,62.7
Uttar Pradesh,Bareilly,Rainfed Only,High,125.2
Uttar Pradesh,Bareilly,Drip,Medium,42.4
Uttar Pradesh,Bareilly,Sprinkler,High,16.9
Uttar Pradesh,Bareilly,Canal Flood,Medium,66.6
Uttar Pradesh,Bareilly,Canal Flood,Medium,23.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,75.3
Uttar Pradesh,Bareilly,Sprinkler,High,137.4
Uttar Pradesh,Bareilly,Canal Flood,Low,82.1
Uttar Pradesh,Bareilly,Rainfed Only,Medium,96.3
Uttar Pradesh,Bareilly,Sprinkler,High,108.9
Uttar Pradesh,Bareilly,Sprinkler,Low,83.0
Uttar Pradesh,Bareilly,Drip,High,95.4
Uttar Pradesh,Bareilly,Drip,Low,59.5
Uttar Pradesh,Bareilly,Drip,Low,82.2
Uttar Pradesh,Bareilly,Canal Flood,High,42.9
Uttar Pradesh,Bareilly,Rainfed Only,High,84.7
Uttar Pradesh,Bareilly,Sprinkler,High,146.3
Uttar Pradesh,Bareilly,Canal Flood,Medium,117.9
Uttar Pradesh,Bareilly,Rainfed Only,Medium,104.2
Uttar Pradesh,Bareilly,Rainfed Only,Low,49.8
Uttar Pradesh,Bareilly,Rainfed Only,Medium,79.6
Uttar Pradesh,Bareilly,Sprinkler,High,62.9
Gujarat,Rajkot,Canal Flood,Medium,68.7
Gujarat,Rajkot,Canal Flood,High,33.6
Gujarat,Rajkot,Sprinkler,Medium,43.7
Gujarat,Rajkot,Canal Flood,Low,81.2
Gujarat,Rajkot,Sprinkler,Medium,68.4
Gujarat,Rajkot,Drip,Low,114.7
Gujarat,Rajkot,Sprinkler,Medium,88.2
Gujarat,Rajkot,Rainfed Only,Medium,98.5
Gujarat,Rajkot,Drip,High,92.5
Gujarat,Rajkot,Rainfed Only,Medium,70.0
Gujarat,Rajkot,Canal Flood,High,67.4
Gujarat,Rajkot,Canal Flood,Medium,59.1
Gujarat,Rajkot,Canal Flood,Low,13.9
Gujarat,Rajkot,Canal Flood,Medium,49.5
Gujarat,Rajkot,Sprinkler,Low,85.2
Gujarat,Rajkot,Drip,High,107.8
Gujarat,Rajkot,Rainfed Only,High,69.9
Gujarat,Rajkot,Sprinkler,High,69.3
Gujarat,Rajkot,Drip,High,91.3
Gujarat,Rajkot,Drip,Low,41.0
Gujarat,Rajkot,Drip,Low,67.4
Gujarat,Rajkot,Drip,Low,81.4
Gujarat,Rajkot,Canal Flood,High,75.9
Gujarat,Rajkot,Sprinkler,Low,61.9
Gujarat,Rajkot,Sprinkler,High,86.5
Gujarat,Rajkot,Sprinkler,Low,79.4
Gujarat,Rajkot,Sprinkler,High,63.4
Gujarat,Rajkot,Drip,Low,56.1
Gujarat,Rajkot,Drip,Medium,62.5
Gujarat,Rajkot,Canal Flood,Medium,59.8
Gujarat,Rajkot,Drip,High,120.9
Gujarat,Rajkot,Drip,High,73.4
Gujarat,Rajkot,Drip,Low,105.4
Gujarat,Rajkot,Sprinkler,Low,66.7
Gujarat,Rajkot,Drip,Medium,99.6
Gujarat,Rajkot,Rainfed Only,Low,72.8
Gujarat,Rajkot,Canal Flood,Low,83.0
Gujarat,Rajkot,Sprinkler,High,61.9
Gujarat,Rajkot,Rainfed Only,Low,99.9
Gujarat,Rajkot,Canal Flood,Medium,113.3
Gujarat,Rajkot,Drip,Medium,54.4
Gujarat,Rajkot,Drip,Low,92.7
Gujarat,Rajkot,Sprinkler,Medium,114.8
Gujarat,Rajkot,Canal Flood,Low,106.5
Gujarat,Rajkot,Rainfed Only,Medium,23.5
Gujarat,Rajkot,Rainfed Only,Medium,101.2
Gujarat,Rajkot,Rainfed Only,Low,105.2
Gujarat,Rajkot,Canal Flood,High,100.5
Gujarat,Rajkot,Drip,Low,122.6
Gujarat,Rajkot,Canal Flood,High,88.1
Gujarat,Rajkot,Sprinkler,Medium,106.1
Gujarat,Rajkot,Drip,Medium,57.7
Gujarat,Rajkot,Rainfed Only,Low,40.2
Gujarat,Rajkot,Sprinkler,High,91.8
Gujarat,Rajkot,Rainfed Only,High,59.1
Gujarat,Rajkot,Canal Flood,Low,83.4
Gujarat,Rajkot,Rainfed Only,High,99.9
Gujarat,Rajkot,Rainfed Only,High,61.2
Gujarat,Rajkot,Canal Flood,Low,29.1
Gujarat,Rajkot,Rainfed Only,Low,125.0
Gujarat,Rajkot,Sprinkler,Low,88.9
Gujarat,Rajkot,Rainfed Only,High,62.6
Gujarat,Rajkot,Drip,Medium,102.6
Gujarat,Rajkot,Sprinkler,Low,61.8
Gujarat,Rajkot,Canal Flood,High,96.9
Gujarat,Rajkot,Drip,Medium,35.7
Gujarat,Rajkot,Rainfed Only,High,68.0
Gujarat,Rajkot,Drip,Low,108.2
Gujarat,Rajkot,Drip,Medium,114.6
Gujarat,Rajkot,Drip,Medium,136.2
Gujarat,Rajkot,Drip,Low,49.6
Gujarat,Rajkot,Canal Flood,High,82.5
Gujarat,Rajkot,Drip,High,85.6
Gujarat,Rajkot,Drip,Medium,106.5
Gujarat,Rajkot,Drip,Medium,86.7
Gujarat,Rajkot,Canal Flood,High,79.3
Gujarat,Rajkot,Sprinkler,Medium,61.6
Gujarat,Rajkot,Canal Flood,High,29.6
Gujarat,Rajkot,Canal Flood,High,61.8
Gujarat,Rajkot,Rainfed Only,Medium,40.6
Gujarat,Rajkot,Drip,High,68.8
Gujarat,Rajkot,Sprinkler,Low,12.9
Gujarat,Rajkot,Drip,High,95.8
Gujarat,Rajkot,Rainfed Only,Low,97.0
Gujarat,Rajkot,Sprinkler,Medium,86.3
Gujarat,Rajkot,Drip,Medium,60.0
Gujarat,Rajkot,Drip,Medium,117.1
Gujarat,Rajkot,Sprinkler,Medium,95.6
Gujarat,Rajkot,Canal Flood,High,89.6
Gujarat,Rajkot,Rainfed Only,High,143.0
Gujarat,Rajkot,Canal Flood,Low,66.8
Gujarat,Rajkot,Drip,High,76.0
Gujarat,Rajkot,Rainfed Only,High,89.5
Gujarat,Rajkot,Canal Flood,High,31.0
Gujarat,Rajkot,Rainfed Only,High,91.7
Gujarat,Rajkot,Rainfed Only,High,45.5
Gujarat,Rajkot,Canal Flood,Medium,57.1
Gujarat,Rajkot,Drip,Medium,55.7
Gujarat,Rajkot,Sprinkler,Medium,41.3
Gujarat,Rajkot,Drip,Low,146.4
Gujarat,Rajkot,Sprinkler,Medium,79.4
Gujarat,Rajkot,Sprinkler,High,78.4
Gujarat,Rajkot,Sprinkler,Low,92.8
Gujarat,Rajkot,Canal Flood,Medium,154.0
Gujarat,Rajkot,Sprinkler,High,122.1
Gujarat,Rajkot,Canal Flood,High,86.5
Gujarat,Rajkot,Sprinkler,Medium,80.5
Gujarat,Rajkot,Drip,Medium,64.6
Gujarat,Rajkot,Sprinkler,Low,46.3
Gujarat,Rajkot,Drip,Medium,76.2
Gujarat,Rajkot,Canal Flood,Medium,82.8
Gujarat,Rajkot,Sprinkler,High,87.7
Gujarat,Rajkot,Rainfed Only,Low,96.9
Gujarat,Rajkot,Drip,High,70.7
Gujarat,Rajkot,Rainfed Only,High,84.2
Gujarat,Rajkot,Sprinkler,Low,108.3
Gujarat,Rajkot,Canal Flood,Low,130.4
Gujarat,Rajkot,Drip,Medium,101.9
Gujarat,Rajkot,Canal Flood,High,89.2
Gujarat,Rajkot,Canal Flood,High,148.6
Gujarat,Rajkot,Canal Flood,Medium,45.0
Gujarat,Rajkot,Drip,High,90.7
Gujarat,Rajkot,Sprinkler,Medium,6.3
Gujarat,Rajkot,Canal Flood,High,67.0
Gujarat,Rajkot,Canal Flood,Medium,75.1
Gujarat,Rajkot,Drip,High,109.7
Gujarat,Rajkot,Canal Flood,Medium,103.8
Gujarat,Rajkot,Rainfed Only,Low,64.0
Gujarat,Rajkot,Drip,Medium,87.0
Gujarat,Rajkot,Sprinkler,Medium,60.3
Gujarat,Rajkot,Sprinkler,Low,88.3
Gujarat,Rajkot,Canal Flood,High,96.1
