State,District,Temperature,Humidity,Wind_Speed,Solar_Radiation,Sunshine_Hours
Karnataka,Dharwad,17.2,71.0,7.7,23.7,8.5
Karnataka,Dharwad,21.2,67.1,12.2,26.2,6.9
Karnataka,Dharwad,16.0,62.2,15.5,16.2,9.3
Karnataka,Dharwad,21.0,52.1,14.7,18.9,8.1
Karnataka,Dharwad,18.9,82.3,13.8,28.7,8.6
Karnataka,Dharwad,20.8,61.4,8.2,19.5,7.4
Karnataka,Dharwad,30.0,65.9,15.5,19.6,10.3
Karnataka,Dharwad,14.2,83.5,11.0,23.6,9.9
Karnataka,Dharwad,20.2,59.0,8.9,16.6,3.9
Karnataka,Dharwad,20.9,76.5,13.2,18.5,6.2
Karnataka,Dharwad,19.1,72.8,15.0,14.0,7.7
Karnataka,Dharwad,23.3,60.6,14.1,23.7,6.6
Karnataka,Dharwad,17.7,91.6,14.9,20.7,6.5
Karnataka,Dharwad,18.1,75.7,10.0,16.5,7.3
Karnataka,Dharwad,25.2,87.6,13.2,16.7,7.1
Karnataka,Dharwad,28.5,82.0,16.2,24.1,10.4
Karnataka,Dharwad,23.0,77.5,10.1,20.9,7.9
Karnataka,Dharwad,25.9,63.7,7.8,17.7,9.1
Karnataka,Dharwad,20.9,74.7,10.7,24.2,7.3
Karnataka,Dharwad,21.4,83.3,17.2,25.4,7.0
Karnataka,Dharwad,19.0,60.9,8.0,16.3,6.2
Karnataka,Dharwad,15.7,54.8,8.6,19.8,8.2
Karnataka,Dharwad,23.8,64.8,11.5,21.5,7.8
Karnataka,Dharwad,24.8,60.4,17.7,22.5,8.6
Karnataka,Dharwad,16.7,59.2,10.4,22.9,5.8
Karnataka,Dharwad,24.2,84.6,10.4,16.3,6.4
Karnataka,Dharwad,21.2,79.5,15.5,23.2,4.6
Karnataka,Dharwad,21.1,61.2,13.7,23.6,6.8
Karnataka,Dharwad,31.6,60.9,14.1,28.6,8.9
Karnataka,Dharwad,25.0,68.3,14.3,17.8,9.2
Karnataka,Dharwad,18.4,67.5,10.0,18.6,6.8
Karnataka,Dharwad,11.9,70.3,11.0,14.8,6.5
Karnataka,Dharwad,23.8,52.3,12.0,24.6,6.9
Karnataka,Dharwad,29.3,80.8,13.6,19.9,7.5
Karnataka,Dharwad,24.4,90.0,14.0,26.0,5.8
Karnataka,Dharwad,19.3,70.2,16.5,12.8,12.0
Karnataka,Dharwad,22.0,81.8,12.5,16.7,10.1
Karnataka,Dharwad,21.0,62.8,13.7,22.4,8.0
Karnataka,Dharwad,24.1,73.8,16.2,20.2,6.5
Karnataka,Dharwad,25.6,45.4,14.3,26.0,8.6
Karnataka,Dharwad,14.1,84.4,10.8,20.8,9.4
Karnataka,Dharwad,18.9,71.4,8.6,19.3,5.7
Karnataka,Dharwad,24.4,55.5,12.2,17.7,6.4
Karnataka,Dharwad,27.5,59.3,10.9,20.8,8.5
Karnataka,Dharwad,13.0,68.2,14.8,26.7,7.5
Karnataka,Dharwad,15.0,69.9,11.1,21.4,10.3
Karnataka,Dharwad,16.1,81.0,15.2,22.6,7.9
Karnataka,Dharwad,32.4,82.9,10.7,20.2,5.9
Karnataka,Dharwad,28.9,70.5,6.7,10.2,6.7
Karnataka,Dharwad,17.8,65.6,11.9,25.2,9.6
Karnataka,Dharwad,33.2,87.1,14.4,14.4,8.7
Karnataka,Dharwad,14.1,73.3,8.0,27.8,8.1
Karnataka,Dharwad,21.0,65.5,12.4,17.1,7.0
Karnataka,Dharwad,12.0,60.8,9.0,22.1,7.6
Karnataka,Dharwad,26.3,65.8,12.8,11.9,8.9
Karnataka,Dharwad,28.3,76.5,9.9,22.2,7.8
Karnataka,Dharwad,12.2,82.4,9.3,22.3,7.5
Karnataka,Dharwad,28.7,61.4,11.0,22.8,6.6
Karnataka,Dharwad,29.1,62.4,14.3,20.0,6.5
Karnataka,Dharwad,28.6,59.5,14.1,10.0,8.0
Karnataka,Dharwad,28.1,68.5,13.1,26.8,9.1
Karnataka,Dharwad,10.9,64.6,11.6,21.2,7.4
Karnataka,Dharwad,19.4,64.1,8.2,16.0,8.8
Karnataka,Dharwad,16.8,62.0,8.1,21.5,8.9
Karnataka,Dharwad,27.8,66.1,12.3,20.1,6.9
Karnataka,Dharwad,23.6,81.3,15.5,19.3,6.7
Karnataka,Dharwad,16.2,52.6,14.1,20.0,7.5
Karnataka,Dharwad,34.2,85.9,12.6,20.8,5.8
Karnataka,Dharwad,25.2,72.3,9.9,21.0,9.1
Karnataka,Dharwad,32.3,54.9,9.1,19.6,7.8
Karnataka,Dharwad,30.4,82.3,6.3,18.3,5.2
Karnataka,Dharwad,15.5,75.8,12.9,26.6,5.4
Karnataka,Dharwad,21.9,64.6,17.2,16.4,7.8
Karnataka,Mysore,15.0,84.5,18.0,17.2,6.3
Karnataka,Mysore,23.3,61.8,15.9,21.8,9.4
Karnataka,Mysore,16.6,56.2,13.6,26.8,6.1
Karnataka,Mysore,24.3,63.4,15.7,16.5,7.9
Karnataka,Mysore,27.6,56.6,14.3,18.6,8.8
Karnataka,Mysore,23.8,65.8,12.2,12.7,8.8
Karnataka,Mysore,31.5,64.6,12.4,26.3,4.8
Karnataka,Mysore,24.5,86.7,10.6,17.8,9.5
Karnataka,Mysore,16.5,78.6,13.6,24.5,7.3
Karnataka,Mysore,29.7,66.2,8.1,13.8,5.9
Karnataka,Mysore,25.4,62.5,12.4,20.4,6.3
Karnataka,Mysore,22.8,79.4,12.6,23.7,6.9
Karnataka,Mysore,23.3,71.0,15.7,21.7,6.5
Karnataka,Mysore,24.4,60.4,13.7,19.9,7.7
Karnataka,Mysore,21.8,63.9,10.3,24.3,10.3
Karnataka,Mysore,23.4,70.3,8.8,13.0,5.1
Karnataka,Mysore,24.7,52.2,14.5,15.6,7.7
Karnataka,Mysore,20.0,59.4,8.3,13.1,5.9
Karnataka,Mysore,33.1,83.0,13.0,18.5,6.6
Karnataka,Mysore,22.5,64.3,10.8,21.9,6.0
Karnataka,Mysore,10.0,64.2,16.9,13.5,5.6
Karnataka,Mysore,18.8,54.0,17.0,20.4,4.8
Karnataka,Mysore,21.4,69.6,11.8,19.3,7.3
Karnataka,Mysore,23.5,73.7,8.0,20.2,7.8
Karnataka,Mysore,18.9,87.1,12.3,22.0,6.8
Karnataka,Mysore,20.5,73.4,8.3,23.0,5.7
Karnataka,Mysore,26.4,67.3,18.7,23.9,9.0
Karnataka,Mysore,22.7,80.1,14.8,12.3,6.2
Karnataka,Mysore,17.3,62.2,11.7,22.1,9.3
Karnataka,Mysore,25.0,82.4,9.3,18.0,7.1
Karnataka,Mysore,18.7,58.8,13.7,17.2,8.7
Karnataka,Mysore,15.9,78.6,13.1,20.9,7.9
Karnataka,Mysore,21.6,69.4,11.7,21.2,8.3
Karnataka,Mysore,19.7,83.9,11.4,17.2,7.3
Karnataka,Mysore,18.2,74.7,12.1,22.9,7.4
Karnataka,Mysore,21.5,65.9,15.0,19.0,7.9
Karnataka,Mysore,27.2,69.1,12.2,19.1,7.8
Karnataka,Mysore,26.0,77.8,14.0,24.8,7.6
Karnataka,Mysore,29.0,80.5,10.5,23.1,4.7
Karnataka,Mysore,28.0,69.3,10.2,13.0,7.3
Karnataka,Mysore,28.1,72.4,11.3,19.2,9.5
Karnataka,Mysore,25.5,69.6,15.3,23.2,6.2
Karnataka,Mysore,20.3,84.2,14.5,27.1,8.4
Karnataka,Mysore,18.5,69.8,14.9,20.0,7.6
Karnataka,Mysore,32.2,67.6,13.5,21.0,8.9
Karnataka,Mysore,23.3,71.3,18.5,19.6,8.6
Karnataka,Mysore,15.6,70.0,12.2,19.7,4.9
Karnataka,Mysore,20.2,61.3,15.8,16.5,8.4
Karnataka,Mysore,25.4,64.0,9.9,18.9,6.9
Karnataka,Mysore,17.1,67.0,13.4,15.2,7.2
Karnataka,Mysore,19.4,70.9,18.2,13.9,7.3
Karnataka,Mysore,23.4,64.9,13.6,14.2,7.0
Karnataka,Mysore,10.0,67.6,8.8,21.3,9.6
Karnataka,Mysore,23.4,69.3,10.9,18.9,7.1
Karnataka,Mysore,22.1,74.8,10.2,24.6,7.2
Karnataka,Mysore,22.1,82.9,6.1,9.8,8.1
Karnataka,Mysore,22.0,84.9,9.1,21.9,7.0
Karnataka,Mysore,26.7,48.1,11.7,22.9,6.3
Karnataka,Mysore,21.7,70.5,13.5,15.6,6.8
Karnataka,Mysore,24.5,77.4,13.0,18.6,7.6
Karnataka,Mysore,26.2,72.0,9.0,15.5,7.6
Karnataka,Mysore,13.7,77.9,9.7,15.4,10.0
Karnataka,Mysore,19.4,72.8,14.3,25.8,6.6
Karnataka,Mysore,22.9,68.8,19.7,11.9,7.3
Karnataka,Mysore,21.9,68.9,8.2,12.6,5.2
Karnataka,Mysore,26.3,69.8,7.2,25.7,10.4
Karnataka,Mysore,23.5,74.3,12.8,17.5,4.8
Karnataka,Mysore,16.6,69.5,14.2,19.1,7.4
Karnataka,Mysore,22.2,71.1,10.7,21.7,5.8
Karnataka,Mysore,23.5,54.8,8.9,17.1,7.8
Karnataka,Mysore,23.2,61.5,8.2,24.8,7.6
Karnataka,Mysore,21.3,73.6,9.6,24.3,8.4
Karnataka,Mysore,20.6,69.4,11.8,25.3,8.1
Karnataka,Mysore,24.7,70.7,12.5,27.5,7.0
Karnataka,Mysore,23.1,90.6,16.5,21.5,5.2
Karnataka,Mysore,32.8,67.6,12.8,24.1,7.2
Karnataka,Mysore,23.1,70.6,11.4,21.4,6.5
Karnataka,Mysore,16.3,75.4,16.3,17.0,6.7
Karnataka,Mysore,22.0,70.1,6.6,18.3,10.2
Karnataka,Mysore,29.0,87.0,14.4,17.9,7.9
Karnataka,Mysore,25.0,66.7,7.3,23.6,6.8
Karnataka,Mysore,25.1,54.2,10.6,21.6,8.4
Karnataka,Mysore,25.7,69.3,13.1,21.6,8.0
Karnataka,Mysore,24.9,58.5,18.1,19.3,7.4
Karnataka,Mysore,20.5,72.3,8.2,18.1,4.6
Karnataka,Mysore,19.7,71.6,14.2,19.8,7.9
Karnataka,Mysore,13.6,71.6,16.3,21.9,6.4
Karnataka,Mysore,22.8,83.6,14.2,22.4,6.3
Karnataka,Mysore,20.2,69.3,17.9,16.3,7.9
Karnataka,Mysore,25.4,77.4,11.8,18.7,10.4
Karnataka,Mysore,20.7,65.8,15.3,20.5,5.5
Karnataka,Mysore,26.9,66.0,11.3,30.6,7.1
Karnataka,Mysore,22.3,79.1,9.7,22.2,8.9
Karnataka,Mysore,28.6,76.6,9.2,21.7,5.5
Karnataka,Mysore,28.2,80.7,13.2,20.7,7.5
Karnataka,Mysore,21.9,79.7,11.6,28.8,7.8
Karnataka,Mysore,28.2,53.5,10.8,23.7,8.0
Karnataka,Mysore,22.1,80.6,18.9,15.4,9.0
Karnataka,Mysore,19.8,78.5,11.1,22.1,8.4
Karnataka,Mysore,18.5,65.2,11.9,13.5,8.2
Karnataka,Mysore,29.4,57.4,14.5,21.4,6.5
Karnataka,Mysore,32.2,81.5,16.2,20.2,5.2
Karnataka,Mysore,22.9,68.7,15.6,17.6,9.5
Karnataka,Mysore,18.9,77.1,10.3,19.8,5.5
Karnataka,Mysore,22.4,59.9,14.2,22.8,7.5
Karnataka,Mysore,18.7,74.1,15.4,19.3,6.9
Karnataka,Mysore,15.7,72.2,15.7,25.7,7.9
Karnataka,Mysore,15.0,65.3,16.0,23.3,5.9
Karnataka,Mysore,31.9,59.2,11.3,22.0,7.4
Karnataka,Mysore,20.4,70.1,15.6,27.7,8.0
Karnataka,Mysore,18.9,71.1,18.4,23.2,9.5
Karnataka,Mysore,26.2,79.4,12.6,25.8,3.3
Karnataka,Mysore,24.8,74.8,9.9,21.4,8.4
Karnataka,Mysore,13.3,73.6,16.4,26.7,8.4
Karnataka,Mysore,21.6,79.8,10.0,23.2,7.4
Karnataka,Mysore,28.0,65.4,17.7,24.9,8.1
Karnataka,Mysore,23.5,87.2,19.0,18.7,7.1
Karnataka,Mysore,28.6,46.6,4.9,17.1,8.0
Karnataka,Mysore,16.7,57.9,11.2,25.7,7.0
Karnataka,Mysore,27.8,71.6,17.3,19.3,8.2
Karnataka,Mysore,23.4,69.2,15.1,23.0,7.9
Karnataka,Mysore,12.7,58.9,9.9,21.2,7.5
Karnataka,Mysore,18.6,62.4,14.8,17.3,3.9
Karnataka,Mysore,23.1,65.2,15.0,17.2,7.2
Karnataka,Mysore,23.7,48.6,10.9,17.1,6.9
Karnataka,Mysore,19.7,70.5,13.2,22.7,8.3
Karnataka,Mysore,28.2,80.1,16.8,25.1,6.8
Karnataka,Mysore,20.7,68.1,16.2,19.3,8.8
Karnataka,Mysore,12.9,49.7,16.6,22.3,9.4
Karnataka,Mysore,14.8,72.6,8.3,23.9,7.7
Karnataka,Mysore,21.8,79.7,12.5,19.9,5.5
Karnataka,Mysore,29.2,72.0,14.4,14.9,9.7
Karnataka,Mysore,23.3,88.0,15.7,10.5,8.8
Karnataka,Mysore,27.0,77.0,13.3,19.5,7.5
Karnataka,Mysore,29.3,85.3,12.1,17.1,9.5
Karnataka,Mysore,26.9,72.6,9.8,13.5,8.7
Karnataka,Mysore,19.4,64.6,13.9,18.0,6.8
Karnataka,Mysore,18.6,77.1,9.7,14.1,6.1
Karnataka,Mysore,29.2,64.2,14.0,18.8,7.2
Karnataka,Mysore,28.9,71.3,17.5,27.8,9.9
Karnataka,Mysore,19.4,71.8,16.9,23.2,9.2
Karnataka,Mysore,28.2,83.0,9.6,19.8,6.5
Karnataka,Mysore,21.4,72.2,12.8,17.7,5.6
Karnataka,Mysore,14.4,88.3,16.2,21.4,3.2
Karnataka,Mysore,17.9,75.0,15.0,18.8,8.3
Karnataka,Mysore,21.5,81.4,12.4,19.7,6.8
Karnataka,Mysore,25.8,74.2,9.0,21.6,7.8
Karnataka,Mysore,26.8,69.1,9.6,18.2,10.3
Karnataka,Mysore,20.9,80.3,8.4,21.6,5.2
Karnataka,Mysore,22.4,62.6,9.7,15.8,7.2
Karnataka,Mysore,12.5,55.6,12.8,13.0,5.2
Karnataka,Mysore,30.9,85.7,10.0,21.3,6.3
Karnataka,Mysore,18.1,38.6,17.1,22.2,8.6
Karnataka,Mysore,24.7,68.0,11.0,19.9,9.7
Karnataka,Mysore,22.1,89.4,10.2,14.0,6.1
Karnataka,Mysore,21.2,83.9,11.0,14.2,7.5
Karnataka,Mysore,28.1,70.0,13.1,19.9,7.2
Karnataka,Mysore,34.0,83.1,18.1,31.5,9.4
Karnataka,Mysore,19.6,78.8,18.2,22.1,7.0
Karnataka,Mysore,28.9,57.3,12.9,23.0,7.3
Karnataka,Mysore,25.1,76.5,14.2,19.2,6.9
Karnataka,Mysore,21.4,56.3,16.6,22.2,7.8
Karnataka,Mysore,18.6,71.3,12.8,18.3,9.1
Karnataka,Mysore,16.3,60.9,15.8,26.0,7.9
Karnataka,Mysore,17.1,83.2,13.1,20.5,9.8
Karnataka,Mysore,26.2,66.3,7.8,18.7,8.2
Karnataka,Mysore,25.2,57.7,10.6,8.2,8.0
Karnataka,Mysore,13.4,65.4,9.8,22.7,8.1
Karnataka,Mysore,18.3,71.5,14.5,21.2,2.4
Karnataka,Mysore,33.5,75.4,15.9,17.1,6.1
Karnataka,Mysore,19.3,90.0,11.5,19.7,10.3
Karnataka,Mysore,20.2,70.2,8.5,27.8,6.4
Karnataka,Mysore,21.1,36.6,12.0,19.7,6.9
Karnataka,Mysore,13.3,75.5,6.8,13.4,7.1
Karnataka,Mysore,28.1,69.5,13.4,17.3,6.5
Karnataka,Mysore,26.4,82.3,15.8,22.5,8.0
Karnataka,Mysore,14.8,64.3,10.4,20.3,8.7
Karnataka,Mysore,20.3,45.1,16.3,16.4,6.2
Karnataka,Mysore,25.2,64.8,12.6,21.3,7.7
Karnataka,Mysore,20.7,71.2,19.5,25.2,8.9
Karnataka,Mysore,24.4,86.9,15.4,25.6,9.6
Karnataka,Mysore,25.8,76.2,11.8,28.1,7.5
Karnataka,Mysore,16.8,74.5,12.1,16.2,6.2
Karnataka,Mysore,22.5,71.7,8.4,18.6,9.0
Karnataka,Mysore,10.0,67.6,12.6,22.6,7.2
Karnataka,Mysore,20.1,76.1,12.3,27.1,8.4
Karnataka,Mysore,26.1,70.8,18.1,17.8,5.8
Karnataka,Mysore,21.5,67.4,12.1,27.9,6.3
Karnataka,Mysore,21.7,53.7,18.2,10.7,7.7
Karnataka,Mysore,15.3,56.1,9.8,15.6,7.9
Karnataka,Mysore,15.6,80.4,16.5,26.6,5.2
Karnataka,Mysore,18.1,65.2,10.8,23.2,8.0
Karnataka,Mysore,17.4,67.2,12.4,19.3,6.4
Karnataka,Mysore,16.5,77.5,9.0,22.8,7.9
Karnataka,Mysore,17.7,75.1,10.4,22.3,6.3
Karnataka,Mysore,22.5,69.5,10.6,18.7,6.5
Karnataka,Mysore,27.9,63.0,12.3,11.6,6.5
Karnataka,Mysore,25.2,74.7,13.8,19.9,7.9
Karnataka,Mysore,29.2,60.8,16.2,16.5,8.0
Karnataka,Mysore,17.7,78.5,8.6,16.0,7.3
Tamil Nadu,Coimbatore,21.1,62.9,12.1,15.0,7.7
Tamil Nadu,Coimbatore,26.8,54.3,13.2,20.8,8.2
Tamil Nadu,Coimbatore,25.6,73.5,13.5,21.0,8.1
Tamil Nadu,Coimbatore,32.7,83.1,12.2,17.5,9.4
Tamil Nadu,Coimbatore,36.4,69.7,14.0,18.7,8.3
Tamil Nadu,Coimbatore,15.1,64.8,14.7,16.5,8.3
Tamil Nadu,Coimbatore,27.6,75.8,11.0,23.1,10.3
Tamil Nadu,Coimbatore,22.5,63.3,12.0,21.1,6.0
Tamil Nadu,Coimbatore,22.7,84.6,15.9,16.0,10.3
Tamil Nadu,Coimbatore,22.9,73.4,12.6,23.7,5.8
Tamil Nadu,Coimbatore,22.4,60.8,9.3,17.0,6.2
Tamil Nadu,Coimbatore,28.2,66.1,11.7,12.7,9.0
Tamil Nadu,Coimbatore,16.4,71.0,16.5,26.1,5.4
Tamil Nadu,Coimbatore,24.1,77.7,11.3,24.3,4.4
Tamil Nadu,Coimbatore,25.8,74.5,9.1,23.2,6.0
Tamil Nadu,Coimbatore,33.1,66.8,12.0,15.9,7.0
Tamil Nadu,Coimbatore,21.5,73.0,13.3,19.6,7.8
Tamil Nadu,Coimbatore,19.5,59.7,16.1,17.0,7.9
Tamil Nadu,Coimbatore,13.5,74.3,16.0,20.5,7.8
Tamil Nadu,Coimbatore,32.8,72.8,10.4,18.2,6.6
Tamil Nadu,Coimbatore,29.9,82.9,15.7,17.1,7.6
Tamil Nadu,Coimbatore,28.5,58.3,15.2,23.4,8.4
Tamil Nadu,Coimbatore,29.1,69.2,10.0,24.7,7.6
Tamil Nadu,Coimbatore,22.4,71.3,12.9,18.1,8.3
Tamil Nadu,Coimbatore,34.6,57.6,8.8,24.9,8.7
Tamil Nadu,Coimbatore,33.4,88.9,14.8,15.4,8.0
Tamil Nadu,Coimbatore,23.3,75.0,10.3,22.2,8.6
Tamil Nadu,Coimbatore,26.5,74.4,14.8,17.1,8.0
Tamil Nadu,Coimbatore,24.7,81.4,14.9,17.8,8.6
Tamil Nadu,Coimbatore,32.0,74.2,11.6,15.7,4.6
Tamil Nadu,Coimbatore,30.6,56.5,9.5,20.4,8.0
Tamil Nadu,Coimbatore,32.4,73.7,11.7,18.9,5.2
Tamil Nadu,Coimbatore,32.2,78.9,13.3,25.7,9.1
Tamil Nadu,Coimbatore,27.7,69.7,12.6,14.1,9.1
Tamil Nadu,Coimbatore,24.0,80.7,14.7,20.4,8.8
Tamil Nadu,Coimbatore,21.1,55.3,12.0,21.8,8.8
Tamil Nadu,Coimbatore,25.5,61.0,16.4,18.6,8.1
Tamil Nadu,Coimbatore,27.5,70.7,6.7,17.3,8.2
Tamil Nadu,Coimbatore,32.9,76.8,14.0,12.0,9.1
Tamil Nadu,Coimbatore,29.6,75.7,13.3,22.0,9.3
Tamil Nadu,Coimbatore,24.7,73.8,11.6,20.1,7.7
Tamil Nadu,Coimbatore,28.1,65.0,12.1,21.3,7.3
Tamil Nadu,Coimbatore,25.8,58.1,14.2,17.6,5.4
Tamil Nadu,Coimbatore,26.4,73.4,13.8,21.8,8.1
Tamil Nadu,Coimbatore,32.3,78.4,15.3,22.3,8.8
Tamil Nadu,Coimbatore,22.9,76.5,16.0,19.2,9.6
Tamil Nadu,Coimbatore,23.3,74.7,9.5,23.2,9.3
Tamil Nadu,Coimbatore,24.9,56.7,12.6,16.5,7.6
Tamil Nadu,Coimbatore,29.2,74.7,7.8,18.7,7.8
Tamil Nadu,Coimbatore,31.9,68.5,14.0,20.7,6.6
Tamil Nadu,Coimbatore,22.7,68.1,16.3,16.9,7.2
Tamil Nadu,Coimbatore,22.0,83.1,13.7,25.5,3.5
Tamil Nadu,Coimbatore,29.6,61.0,10.7,19.2,7.5
Tamil Nadu,Coimbatore,24.9,62.9,12.2,19.6,5.0
Tamil Nadu,Coimbatore,26.7,70.1,13.1,18.0,7.5
Tamil Nadu,Coimbatore,14.2,64.6,11.2,19.8,7.5
Tamil Nadu,Coimbatore,29.8,58.9,14.7,28.0,6.8
Tamil Nadu,Coimbatore,28.7,84.3,16.7,18.8,9.1
Tamil Nadu,Coimbatore,29.3,82.1,14.6,24.7,7.2
Tamil Nadu,Coimbatore,22.7,48.2,11.2,18.8,4.8
Tamil Nadu,Coimbatore,25.2,80.7,9.8,27.5,8.1
Tamil Nadu,Coimbatore,29.2,69.5,9.8,22.2,8.6
Tamil Nadu,Coimbatore,24.1,72.6,12.5,17.4,8.0
Tamil Nadu,Coimbatore,21.5,77.6,19.5,24.4,7.2
Tamil Nadu,Coimbatore,26.7,81.3,12.2,22.2,8.6
Tamil Nadu,Coimbatore,26.3,71.9,15.7,26.9,7.4
Tamil Nadu,Coimbatore,31.2,55.1,14.0,11.3,6.3
Tamil Nadu,Coimbatore,19.8,86.4,11.7,19.8,7.2
Tamil Nadu,Coimbatore,17.8,72.9,12.7,16.8,9.6
Tamil Nadu,Coimbatore,31.7,57.4,10.4,21.9,6.8
Tamil Nadu,Coimbatore,23.9,59.8,9.5,17.9,7.7
Tamil Nadu,Coimbatore,26.0,61.8,9.1,15.0,9.0
Tamil Nadu,Coimbatore,35.6,74.3,4.8,22.3,9.3
Tamil Nadu,Coimbatore,21.8,78.8,15.7,25.2,6.6
Tamil Nadu,Coimbatore,25.4,71.8,16.5,18.4,8.9
Tamil Nadu,Coimbatore,26.4,79.6,14.8,17.4,7.9
Tamil Nadu,Coimbatore,21.5,69.8,17.7,18.3,6.6
Tamil Nadu,Coimbatore,24.1,76.8,14.5,21.4,6.3
Tamil Nadu,Coimbatore,23.8,84.1,7.9,21.0,7.2
Tamil Nadu,Coimbatore,27.3,71.4,8.0,22.4,6.0
Tamil Nadu,Coimbatore,19.1,70.5,11.3,16.8,6.9
Tamil Nadu,Coimbatore,21.3,85.5,13.4,19.4,8.6
Tamil Nadu,Coimbatore,24.1,67.4,15.3,17.2,6.0
Tamil Nadu,Coimbatore,28.3,71.6,13.0,18.6,8.4
Tamil Nadu,Coimbatore,18.1,50.6,11.3,22.5,9.4
Tamil Nadu,Coimbatore,27.7,60.8,9.8,24.8,8.9
Tamil Nadu,Coimbatore,27.7,79.2,13.0,19.2,7.3
Tamil Nadu,Coimbatore,28.2,72.4,6.6,23.5,8.4
Tamil Nadu,Coimbatore,26.6,84.1,10.1,15.7,8.3
Tamil Nadu,Coimbatore,21.2,86.7,10.4,17.1,6.9
Tamil Nadu,Coimbatore,23.5,66.3,11.7,18.6,5.2
Tamil Nadu,Coimbatore,27.5,65.6,12.0,15.1,5.2
Tamil Nadu,Coimbatore,24.5,85.5,17.1,16.4,6.4
Tamil Nadu,Coimbatore,25.9,43.3,10.7,20.9,7.2
Tamil Nadu,Coimbatore,15.5,51.7,8.2,19.7,6.2
Tamil Nadu,Coimbatore,32.8,56.6,16.2,15.2,11.3
Tamil Nadu,Coimbatore,28.3,47.8,16.2,18.2,8.9
Tamil Nadu,Coimbatore,24.9,66.4,11.7,15.3,6.8
Tamil Nadu,Coimbatore,18.5,65.3,13.1,24.2,9.7
Tamil Nadu,Coimbatore,24.9,58.7,12.3,19.4,9.5
Tamil Nadu,Coimbatore,29.4,72.3,17.1,18.0,8.4
Tamil Nadu,Coimbatore,22.5,65.3,6.3,20.4,7.7
Tamil Nadu,Coimbatore,24.3,74.5,15.5,19.9,8.4
Tamil Nadu,Coimbatore,26.9,80.8,14.1,27.3,7.9
Tamil Nadu,Coimbatore,20.3,82.6,14.4,21.9,5.2
Tamil Nadu,Coimbatore,32.4,80.0,13.4,8.6,7.0
Tamil Nadu,Coimbatore,34.6,74.8,8.9,17.8,6.9
Tamil Nadu,Coimbatore,30.6,54.9,15.7,23.2,10.9
Tamil Nadu,Coimbatore,27.7,57.6,12.4,16.0,8.1
Tamil Nadu,Coimbatore,33.7,61.4,15.3,17.5,5.2
Tamil Nadu,Coimbatore,33.0,72.3,14.0,23.4,4.9
Tamil Nadu,Coimbatore,23.7,53.6,10.9,24.6,8.2
Tamil Nadu,Coimbatore,21.9,70.2,12.1,21.2,6.6
Tamil Nadu,Coimbatore,24.4,71.5,13.8,20.9,5.0
Tamil Nadu,Coimbatore,18.7,76.2,11.7,18.2,7.1
Tamil Nadu,Coimbatore,23.7,52.3,17.7,19.5,7.5
Tamil Nadu,Coimbatore,25.4,79.6,14.6,19.7,6.2
Tamil Nadu,Coimbatore,31.2,70.6,14.3,15.7,8.5
Tamil Nadu,Coimbatore,17.9,66.0,12.9,26.9,8.5
Tamil Nadu,Coimbatore,32.2,74.6,9.2,15.6,8.6
Tamil Nadu,Coimbatore,20.0,54.6,9.6,21.1,6.3
Tamil Nadu,Coimbatore,31.3,74.3,13.1,21.6,8.4
Tamil Nadu,Coimbatore,28.1,61.8,16.3,22.5,6.9
Tamil Nadu,Coimbatore,28.9,56.7,15.1,21.2,4.3
Tamil Nadu,Coimbatore,35.0,56.9,14.2,25.7,3.6
Tamil Nadu,Coimbatore,26.2,78.9,15.8,24.9,8.9
Tamil Nadu,Coimbatore,23.3,74.6,18.5,25.1,6.5
Tamil Nadu,Coimbatore,30.3,83.6,9.9,19.9,7.1
Tamil Nadu,Coimbatore,29.6,65.9,10.6,24.4,5.7
Tamil Nadu,Coimbatore,25.9,62.7,15.8,17.6,7.6
Tamil Nadu,Coimbatore,13.0,70.0,12.0,20.3,9.5
Tamil Nadu,Coimbatore,28.0,74.0,10.3,28.5,4.7
Tamil Nadu,Coimbatore,19.0,62.4,13.1,20.2,6.4
Tamil Nadu,Coimbatore,25.9,81.6,12.7,15.0,7.3
Tamil Nadu,Coimbatore,20.9,56.0,12.6,16.4,7.0
Tamil Nadu,Coimbatore,27.1,73.2,16.1,13.1,7.2
Tamil Nadu,Coimbatore,30.1,53.2,12.0,20.8,5.9
Tamil Nadu,Coimbatore,21.6,58.1,13.3,10.0,6.4
Tamil Nadu,Coimbatore,21.4,79.1,7.8,25.2,8.6
Tamil Nadu,Coimbatore,30.2,65.7,11.2,16.9,8.4
Tamil Nadu,Coimbatore,23.2,61.9,11.4,21.5,5.6
Tamil Nadu,Coimbatore,20.2,83.5,9.8,25.8,6.7
Tamil Nadu,Coimbatore,18.2,83.7,17.7,17.7,9.1
Tamil Nadu,Coimbatore,25.5,71.6,13.4,20.1,7.7
Tamil Nadu,Coimbatore,25.0,64.2,10.4,15.4,4.7
Tamil Nadu,Coimbatore,24.5,61.6,7.6,16.7,6.7
Tamil Nadu,Coimbatore,22.3,83.9,10.7,25.8,6.4
Tamil Nadu,Coimbatore,27.4,60.0,17.6,24.9,8.6
Tamil Nadu,Coimbatore,34.9,78.7,13.8,14.6,4.0
Tamil Nadu,Coimbatore,18.5,53.1,10.1,24.4,5.9
